subject,condition,trial_type,trial_num,fixation_position,target_item,selected_item,correct,excluded
6,left,test,10,3,1,1,1,False
6,left,test,11,1,7,7,1,False
6,left,test,12,4,4,4,1,False
6,left,test,13,1,0,0,1,False
6,left,test,14,3,2,2,1,False
6,left,test,15,0,2,2,1,False
6,left,test,16,4,3,2,0,False
6,left,test,17,2,0,0,1,False
6,left,test,18,1,6,6,1,False
6,left,test,19,6,5,2,0,False
6,left,test,20,2,1,1,1,False
6,left,test,21,0,4,4,1,False
6,left,test,22,2,7,7,1,False
6,left,test,23,0,1,1,1,False
6,left,test,24,4,5,2,0,False
6,left,test,25,3,6,6,1,False
6,left,test,26,3,0,0,1,False
6,left,test,27,6,0,2,0,False
6,left,test,28,4,6,6,1,False
6,left,test,29,4,7,1,0,False
6,left,test,30,0,5,5,1,False
6,left,test,31,3,3,3,1,False
6,left,test,32,2,5,5,1,False
6,left,test,33,1,1,1,1,False
6,left,test,34,0,7,7,1,False
6,left,test,35,6,7,2,0,False
6,left,test,36,4,1,1,1,False
6,left,test,37,6,2,2,1,False
6,left,test,38,5,4,2,0,False
6,left,test,39,2,2,2,1,False
6,left,test,40,2,6,6,1,False
6,left,test,41,5,1,1,1,False
6,left,test,42,2,4,4,1,False
6,left,test,43,3,7,7,1,False
6,left,test,44,5,3,6,0,False
6,left,test,45,0,3,3,1,False
6,left,test,46,5,2,2,1,False
6,left,test,47,6,3,4,0,False
6,left,test,48,5,7,4,0,False
6,left,test,49,3,4,4,1,False
6,left,test,50,1,2,2,1,False
6,left,test,51,1,5,5,1,False
6,left,test,52,2,3,3,1,False
6,left,test,53,6,4,4,1,False
6,left,test,54,5,5,2,0,False
6,left,test,55,3,5,5,1,False
7,left,training,0,,6,3,0,True
7,left,training,1,,4,2,0,True
7,left,training,2,,0,4,0,True
7,left,training,3,,2,4,0,True
7,left,training,4,,3,0,0,True
7,left,training,5,,1,4,0,True
7,left,training,6,,5,0,0,True
7,left,training,7,,7,3,0,True
7,left,training,8,,2,4,0,True
7,left,training,9,,3,1,0,True
7,left,training,10,,1,1,1,True
7,left,training,11,,7,0,0,True
7,left,training,12,,5,7,0,True
7,left,training,13,,0,1,0,True
7,left,training,14,,6,4,0,True
7,left,training,15,,4,7,0,True
7,left,training,16,,1,1,1,True
7,left,training,17,,2,2,1,True
7,left,training,18,,0,2,0,True
7,left,training,19,,3,3,1,True
7,left,training,20,,5,5,1,True
7,left,training,21,,4,2,0,True
7,left,training,22,,7,6,0,True
7,left,training,23,,6,6,1,True
7,left,training,24,,6,6,1,True
7,left,training,25,,3,3,1,True
7,left,training,26,,4,4,1,True
7,left,training,27,,2,2,1,True
7,left,training,28,,5,5,1,True
7,left,training,29,,0,0,1,True
7,left,training,30,,7,7,1,True
7,left,training,31,,1,1,1,True
7,left,training,32,,6,6,1,True
7,left,training,33,,4,4,1,True
7,left,training,34,,2,2,1,True
7,left,training,35,,0,0,1,True
7,left,training,36,,1,0,0,True
7,left,training,37,,5,3,0,True
7,left,training,38,,7,7,1,True
7,left,training,39,,3,3,1,True
7,left,training,40,,4,4,1,True
7,left,training,41,,7,7,1,True
7,left,training,42,,5,7,0,True
7,left,training,43,,6,6,1,True
7,left,training,44,,2,2,1,True
7,left,training,45,,1,0,0,True
7,left,training,46,,3,3,1,True
7,left,training,47,,0,1,0,True
7,left,training,48,,2,4,0,True
7,left,training,49,,5,5,1,True
7,left,training,50,,7,7,1,True
7,left,training,51,,3,3,1,True
7,left,training,52,,0,0,1,True
7,left,training,53,,1,1,1,True
7,left,training,54,,4,4,1,True
7,left,training,55,,6,6,1,True
7,left,training,56,,1,1,1,True
7,left,training,57,,7,7,1,True
7,left,training,58,,2,2,1,True
7,left,training,59,,3,3,1,True
7,left,training,60,,6,5,0,True
7,left,training,61,,0,0,1,True
7,left,training,62,,5,6,0,True
7,left,training,63,,4,4,1,True
7,left,test,0,1,4,4,1,True
7,left,test,1,0,4,4,1,True
7,left,test,2,1,1,1,1,True
7,left,test,3,6,2,2,1,True
7,left,test,4,2,3,3,1,True
7,left,test,5,6,3,3,1,True
7,left,test,6,0,7,7,1,True
7,left,test,7,6,6,6,1,True
7,left,test,8,5,0,1,0,True
7,left,test,9,2,0,1,0,True
7,left,test,10,5,1,1,1,True
7,left,test,11,4,2,2,1,True
7,left,test,12,3,0,5,0,True
7,left,test,13,1,6,6,1,True
7,left,test,14,0,5,5,1,True
7,left,test,15,6,1,3,0,True
7,left,test,16,4,5,5,1,True
7,left,test,17,1,5,5,1,True
7,left,test,18,0,1,7,0,True
7,left,test,19,6,0,0,1,True
7,left,test,20,3,5,5,1,True
7,left,test,21,4,6,6,1,True
7,left,test,22,3,1,1,1,True
7,left,test,23,5,4,4,1,True
7,left,test,24,2,5,1,0,True
7,left,test,25,2,4,4,1,True
7,left,test,26,4,3,3,1,True
7,left,test,27,0,3,3,1,True
7,left,test,28,5,5,5,1,True
7,left,test,29,1,0,0,1,True
7,left,test,30,4,7,7,1,True
7,left,test,31,5,3,3,1,True
7,left,test,32,3,4,4,1,True
7,left,test,33,1,2,2,1,True
7,left,test,34,6,4,4,1,True
7,left,test,35,2,2,2,1,True
7,left,test,36,0,6,6,1,True
7,left,test,37,6,7,7,1,True
7,left,test,38,2,7,7,1,True
7,left,test,39,5,2,2,1,True
7,left,test,40,0,2,2,1,True
7,left,test,41,3,7,7,1,True
7,left,test,42,2,1,1,1,True
7,left,test,43,3,6,6,1,True
7,left,test,44,3,2,2,1,True
7,left,test,45,1,7,7,1,True
7,left,test,46,5,7,7,1,True
7,left,test,47,4,0,0,1,True
7,left,test,48,1,3,3,1,True
7,left,test,49,5,6,5,0,True
7,left,test,50,4,4,4,1,True
7,left,test,51,3,3,3,1,True
7,left,test,52,0,0,0,1,True
7,left,test,53,6,5,1,0,True
7,left,test,54,2,6,6,1,True
7,left,test,55,4,1,1,1,True
8,left,training,0,,5,5,1,False
8,left,training,1,,1,1,1,False
8,left,training,2,,6,4,0,False
8,left,training,3,,3,6,0,False
8,left,training,4,,7,6,0,False
8,left,training,5,,4,4,1,False
8,left,training,6,,0,0,1,False
8,left,training,7,,2,2,1,False
8,left,training,8,,5,5,1,False
8,left,training,9,,0,0,1,False
8,left,training,10,,1,6,0,False
8,left,training,11,,7,7,1,False
8,left,training,12,,2,2,1,False
8,left,training,13,,3,4,0,False
8,left,training,14,,6,1,0,False
8,left,training,15,,4,1,0,False
8,left,training,16,,5,4,0,False
8,left,training,17,,0,0,1,False
8,left,training,18,,6,4,0,False
8,left,training,19,,4,3,0,False
8,left,training,20,,3,1,0,False
8,left,training,21,,2,7,0,False
8,left,training,22,,1,1,1,False
8,left,training,23,,7,7,1,False
8,left,training,24,,4,4,1,False
8,left,training,25,,7,7,1,False
8,left,training,26,,0,0,1,False
8,left,training,27,,6,6,1,False
8,left,training,28,,3,3,1,False
8,left,training,29,,5,5,1,False
8,left,training,30,,2,2,1,False
8,left,training,31,,1,1,1,False
8,left,training,32,,7,4,0,False
8,left,training,33,,3,3,1,False
8,left,training,34,,4,4,1,False
8,left,training,35,,1,1,1,False
8,left,training,36,,6,4,0,False
8,left,training,37,,5,5,1,False
8,left,training,38,,0,0,1,False
8,left,training,39,,2,2,1,False
8,left,training,40,,3,3,1,False
8,left,training,41,,1,1,1,False
8,left,training,42,,0,0,1,False
8,left,training,43,,2,2,1,False
8,left,training,44,,7,6,0,False
8,left,training,45,,5,5,1,False
8,left,training,46,,6,6,1,False
8,left,training,47,,4,3,0,False
8,left,training,48,,4,4,1,False
8,left,training,49,,7,7,1,False
8,left,training,50,,2,2,1,False
8,left,training,51,,6,6,1,False
8,left,training,52,,3,3,1,False
8,left,training,53,,0,0,1,False
8,left,training,54,,5,5,1,False
8,left,training,55,,1,1,1,False
8,left,training,56,,2,2,1,False
8,left,training,57,,7,4,0,False
8,left,training,58,,4,4,1,False
8,left,training,59,,0,0,1,False
8,left,training,60,,3,3,1,False
8,left,training,61,,6,6,1,False
8,left,training,62,,5,5,1,False
8,left,training,63,,1,1,1,False
8,left,test,0,6,7,4,0,False
8,left,test,1,0,1,3,0,False
8,left,test,2,3,7,7,1,False
8,left,test,3,5,4,6,0,False
8,left,test,4,1,0,0,1,False
8,left,test,5,0,5,5,1,False
8,left,test,6,6,2,2,1,False
8,left,test,7,6,4,6,0,False
8,left,test,8,5,1,1,1,False
8,left,test,9,5,7,7,1,False
8,left,test,10,2,4,4,1,False
8,left,test,11,2,5,5,1,False
8,left,test,12,3,1,4,0,False
8,left,test,13,5,0,4,0,False
8,left,test,14,4,4,4,1,False
8,left,test,15,4,2,6,0,False
8,left,test,16,6,1,1,1,False
8,left,test,17,1,6,4,0,False
8,left,test,18,4,7,4,0,False
8,left,test,19,1,3,3,1,False
8,left,test,20,5,2,2,1,False
8,left,test,21,4,5,5,1,False
8,left,test,22,0,4,4,1,False
8,left,test,23,2,3,3,1,False
8,left,test,24,2,1,1,1,False
8,left,test,25,1,4,4,1,False
8,left,test,26,5,5,5,1,False
8,left,test,27,4,1,1,1,False
8,left,test,28,6,5,5,1,False
8,left,test,29,3,3,3,1,False
8,left,test,30,6,0,1,0,False
8,left,test,31,3,6,4,0,False
8,left,test,32,4,0,4,0,False
8,left,test,33,0,0,0,1,False
8,left,test,34,5,3,3,1,False
8,left,test,35,4,6,6,1,False
8,left,test,36,5,6,4,0,False
8,left,test,37,6,6,6,1,False
8,left,test,38,0,6,6,1,False
8,left,test,39,3,0,3,0,False
8,left,test,40,4,3,3,1,False
8,left,test,41,1,7,7,1,False
8,left,test,42,2,6,6,1,False
8,left,test,43,2,2,2,1,False
8,left,test,44,0,2,2,1,False
8,left,test,45,1,2,2,1,False
8,left,test,46,3,2,2,1,False
8,left,test,47,3,5,5,1,False
8,left,test,48,3,4,6,0,False
8,left,test,49,2,0,0,1,False
8,left,test,50,2,7,5,0,False
8,left,test,51,0,3,3,1,False
8,left,test,52,1,5,5,1,False
8,left,test,53,1,1,6,0,False
8,left,test,54,6,3,3,1,False
8,left,test,55,0,7,6,0,False
9,left,training,0,,1,7,0,True
9,left,training,1,,3,2,0,True
9,left,training,2,,0,3,0,True
9,left,training,3,,7,4,0,True
9,left,training,4,,4,0,0,True
9,left,training,5,,6,2,0,True
9,left,training,6,,5,4,0,True
9,left,training,7,,2,7,0,True
9,left,training,8,,3,2,0,True
9,left,training,9,,2,7,0,True
9,left,training,10,,1,3,0,True
9,left,training,11,,5,7,0,True
9,left,training,12,,4,6,0,True
9,left,training,13,,6,6,1,True
9,left,training,14,,7,4,0,True
9,left,training,15,,0,6,0,True
9,left,training,16,,4,4,1,True
9,left,training,17,,2,7,0,True
9,left,training,18,,5,7,0,True
9,left,training,19,,3,7,0,True
9,left,training,20,,1,4,0,True
9,left,training,21,,0,1,0,True
9,left,training,22,,6,6,1,True
9,left,training,23,,7,6,0,True
9,left,training,24,,7,7,1,True
9,left,training,25,,4,1,0,True
9,left,training,26,,2,4,0,True
9,left,training,27,,1,2,0,True
9,left,training,28,,0,4,0,True
9,left,training,29,,3,0,0,True
9,left,training,30,,5,5,1,True
9,left,training,31,,6,4,0,True
9,left,training,32,,4,4,1,True
9,left,training,33,,2,7,0,True
9,left,training,34,,5,5,1,True
9,left,training,35,,3,4,0,True
9,left,training,36,,0,4,0,True
9,left,training,37,,7,7,1,True
9,left,training,38,,1,7,0,True
9,left,training,39,,6,6,1,True
9,left,training,40,,3,2,0,True
9,left,training,41,,4,1,0,True
9,left,training,42,,5,4,0,True
9,left,training,43,,7,7,1,True
9,left,training,44,,2,1,0,True
9,left,training,45,,0,1,0,True
9,left,training,46,,6,7,0,True
9,left,training,47,,1,0,0,True
9,left,training,48,,1,1,1,True
9,left,training,49,,7,7,1,True
9,left,training,50,,3,1,0,True
9,left,training,51,,2,1,0,True
9,left,training,52,,0,1,0,True
9,left,training,53,,6,4,0,True
9,left,training,54,,4,4,1,True
9,left,training,55,,5,5,1,True
9,left,training,56,,2,0,0,True
9,left,training,57,,3,5,0,True
9,left,training,58,,0,5,0,True
9,left,training,59,,7,7,1,True
9,left,training,60,,4,2,0,True
9,left,training,61,,6,7,0,True
9,left,training,62,,1,2,0,True
9,left,training,63,,5,5,1,True
9,left,test,0,1,7,7,1,True
9,left,test,1,1,0,1,0,True
9,left,test,2,5,6,6,1,True
9,left,test,3,5,7,2,0,True
9,left,test,4,4,5,5,1,True
9,left,test,5,2,5,1,0,True
9,left,test,6,2,4,4,1,True
9,left,test,7,4,7,1,0,True
9,left,test,8,3,6,6,1,True
9,left,test,9,1,6,6,1,True
9,left,test,10,4,1,0,0,True
9,left,test,11,6,1,1,1,True
9,left,test,12,6,4,2,0,True
9,left,test,13,0,7,4,0,True
9,left,test,14,3,7,7,1,True
9,left,test,15,0,4,0,0,True
9,left,test,16,3,5,5,1,True
9,left,test,17,2,6,6,1,True
9,left,test,18,0,5,5,1,True
9,left,test,19,0,6,6,1,True
9,left,test,20,2,0,0,1,True
9,left,test,21,1,5,0,0,True
9,left,test,22,5,4,4,1,True
9,left,test,23,1,2,1,0,True
9,left,test,24,2,1,0,0,True
9,left,test,25,5,1,1,1,True
9,left,test,26,5,2,0,0,True
9,left,test,27,3,2,2,1,True
9,left,test,28,4,4,4,1,True
9,left,test,29,0,3,0,0,True
9,left,test,30,3,3,3,1,True
9,left,test,31,2,3,3,1,True
9,left,test,32,6,6,6,1,True
9,left,test,33,2,2,3,0,True
9,left,test,34,6,0,7,0,True
9,left,test,35,5,5,5,1,True
9,left,test,36,6,3,2,0,True
9,left,test,37,0,1,0,0,True
9,left,test,38,5,0,1,0,True
9,left,test,39,1,1,1,1,True
9,left,test,40,2,7,7,1,True
9,left,test,41,4,0,0,1,True
9,left,test,42,3,0,1,0,True
9,left,test,43,4,6,6,1,True
9,left,test,44,4,3,3,1,True
9,left,test,45,6,5,2,0,True
9,left,test,46,6,7,2,0,True
9,left,test,47,1,3,3,1,True
9,left,test,48,0,0,2,0,True
9,left,test,49,3,4,2,0,True
9,left,test,50,0,2,1,0,True
9,left,test,51,1,4,4,1,True
9,left,test,52,6,2,2,1,True
9,left,test,53,3,1,2,0,True
9,left,test,54,5,3,0,0,True
9,left,test,55,4,2,6,0,True
10,left,training,0,,0,3,0,False
10,left,training,1,,6,6,1,False
10,left,training,2,,1,1,1,False
10,left,training,3,,3,3,1,False
10,left,training,4,,5,2,0,False
10,left,training,5,,4,4,1,False
10,left,training,6,,7,2,0,False
10,left,training,7,,2,5,0,False
10,left,training,8,,3,3,1,False
10,left,training,9,,1,2,0,False
10,left,training,10,,4,6,0,False
10,left,training,11,,0,4,0,False
10,left,training,12,,7,3,0,False
10,left,training,13,,2,7,0,False
10,left,training,14,,5,1,0,False
10,left,training,15,,6,5,0,False
10,left,training,16,,2,2,1,False
10,left,training,17,,5,5,1,False
10,left,training,18,,0,0,1,False
10,left,training,19,,3,3,1,False
10,left,training,20,,7,7,1,False
10,left,training,21,,6,6,1,False
10,left,training,22,,1,1,1,False
10,left,training,23,,4,4,1,False
10,left,training,24,,3,3,1,False
10,left,training,25,,0,1,0,False
10,left,training,26,,6,6,1,False
10,left,training,27,,7,7,1,False
10,left,training,28,,4,4,1,False
10,left,training,29,,5,5,1,False
10,left,training,30,,1,1,1,False
10,left,training,31,,2,2,1,False
10,left,training,32,,4,4,1,False
10,left,training,33,,0,0,1,False
10,left,training,34,,6,6,1,False
10,left,training,35,,3,3,1,False
10,left,training,36,,1,1,1,False
10,left,training,37,,5,5,1,False
10,left,training,38,,2,2,1,False
10,left,training,39,,7,0,0,False
10,left,training,40,,6,6,1,False
10,left,training,41,,5,5,1,False
10,left,training,42,,7,7,1,False
10,left,training,43,,1,1,1,False
10,left,training,44,,2,2,1,False
10,left,training,45,,3,3,1,False
10,left,training,46,,4,4,1,False
10,left,training,47,,0,0,1,False
10,left,training,48,,5,5,1,False
10,left,training,49,,4,4,1,False
10,left,training,50,,1,1,1,False
10,left,training,51,,2,2,1,False
10,left,training,52,,6,6,1,False
10,left,training,53,,0,0,1,False
10,left,training,54,,7,7,1,False
10,left,training,55,,3,3,1,False
10,left,training,56,,6,6,1,False
10,left,training,57,,7,7,1,False
10,left,training,58,,1,1,1,False
10,left,training,59,,3,3,1,False
10,left,training,60,,0,0,1,False
10,left,training,61,,5,5,1,False
10,left,training,62,,4,4,1,False
10,left,training,63,,2,2,1,False
10,left,test,0,1,3,3,1,False
10,left,test,1,4,1,7,0,False
10,left,test,2,3,4,4,1,False
10,left,test,3,1,7,7,1,False
10,left,test,4,0,0,0,1,False
10,left,test,5,2,3,3,1,False
10,left,test,6,6,3,3,1,False
10,left,test,7,0,3,3,1,False
10,left,test,8,0,2,2,1,False
10,left,test,9,2,2,2,1,False
10,left,test,10,3,7,7,1,False
10,left,test,11,4,3,3,1,False
10,left,test,12,6,0,1,0,False
10,left,test,13,1,6,6,1,False
10,left,test,14,0,7,7,1,False
10,left,test,15,6,6,6,1,False
10,left,test,16,1,0,0,1,False
10,left,test,17,0,1,1,1,False
10,left,test,18,6,2,2,1,False
10,left,test,19,3,2,2,1,False
10,left,test,20,5,1,1,1,False
10,left,test,21,3,0,0,1,False
10,left,test,22,6,5,1,0,False
10,left,test,23,1,2,2,1,False
10,left,test,24,5,5,5,1,False
10,left,test,25,4,4,4,1,False
10,left,test,26,4,6,6,1,False
10,left,test,27,5,6,6,1,False
10,left,test,28,4,0,0,1,False
10,left,test,29,0,4,4,1,False
10,left,test,30,2,1,1,1,False
10,left,test,31,3,5,1,0,False
10,left,test,32,5,0,0,1,False
10,left,test,33,2,4,4,1,False
10,left,test,34,1,5,5,1,False
10,left,test,35,0,5,5,1,False
10,left,test,36,6,7,7,1,False
10,left,test,37,3,6,6,1,False
10,left,test,38,2,7,7,1,False
10,left,test,39,5,2,2,1,False
10,left,test,40,5,3,3,1,False
10,left,test,41,2,0,0,1,False
10,left,test,42,5,4,0,0,False
10,left,test,43,0,6,6,1,False
10,left,test,44,2,6,6,1,False
10,left,test,45,6,4,4,1,False
10,left,test,46,3,3,3,1,False
10,left,test,47,5,7,7,1,False
10,left,test,48,4,5,5,1,False
10,left,test,49,4,2,2,1,False
10,left,test,50,1,4,4,1,False
10,left,test,51,4,7,7,1,False
10,left,test,52,6,1,1,1,False
10,left,test,53,3,1,1,1,False
10,left,test,54,2,5,5,1,False
10,left,test,55,1,1,1,1,False
11,left,training,0,,7,7,1,True
11,left,training,1,,0,3,0,True
11,left,training,2,,4,1,0,True
11,left,training,3,,3,5,0,True
11,left,training,4,,5,6,0,True
11,left,training,5,,6,4,0,True
11,left,training,6,,2,7,0,True
11,left,training,7,,1,0,0,True
11,left,training,8,,5,4,0,True
11,left,training,9,,3,7,0,True
11,left,training,10,,2,2,1,True
11,left,training,11,,7,5,0,True
11,left,training,12,,0,1,0,True
11,left,training,13,,1,1,1,True
11,left,training,14,,4,4,1,True
11,left,training,15,,6,6,1,True
11,left,training,16,,1,1,1,True
11,left,training,17,,2,5,0,True
11,left,training,18,,6,7,0,True
11,left,training,19,,5,4,0,True
11,left,training,20,,4,4,1,True
11,left,training,21,,7,7,1,True
11,left,training,22,,0,0,1,True
11,left,training,23,,3,3,1,True
11,left,training,24,,1,1,1,True
11,left,training,25,,7,7,1,True
11,left,training,26,,4,4,1,True
11,left,training,27,,6,6,1,True
11,left,training,28,,2,2,1,True
11,left,training,29,,3,3,1,True
11,left,training,30,,0,0,1,True
11,left,training,31,,5,5,1,True
11,left,training,32,,3,3,1,True
11,left,training,33,,5,5,1,True
11,left,training,34,,2,2,1,True
11,left,training,35,,7,7,1,True
11,left,training,36,,6,6,1,True
11,left,training,37,,0,0,1,True
11,left,training,38,,4,4,1,True
11,left,training,39,,1,1,1,True
11,left,training,40,,1,0,0,True
11,left,training,41,,5,4,0,True
11,left,training,42,,4,4,1,True
11,left,training,43,,0,1,0,True
11,left,training,44,,3,3,1,True
11,left,training,45,,6,7,0,True
11,left,training,46,,2,2,1,True
11,left,training,47,,7,7,1,True
11,left,training,48,,5,6,0,True
11,left,training,49,,7,7,1,True
11,left,training,50,,0,1,0,True
11,left,training,51,,2,2,1,True
11,left,training,52,,6,6,1,True
11,left,training,53,,1,1,1,True
11,left,training,54,,4,4,1,True
11,left,training,55,,3,3,1,True
11,left,training,56,,4,4,1,True
11,left,training,57,,3,3,1,True
11,left,training,58,,0,1,0,True
11,left,training,59,,1,1,1,True
11,left,training,60,,7,7,1,True
11,left,training,61,,2,2,1,True
11,left,training,62,,6,6,1,True
11,left,training,63,,5,4,0,True
11,left,test,0,0,5,5,1,True
11,left,test,1,3,2,2,1,True
11,left,test,2,2,6,6,1,True
11,left,test,3,4,6,6,1,True
11,left,test,4,5,6,6,1,True
11,left,test,5,5,7,7,1,True
11,left,test,6,5,0,2,0,True
11,left,test,7,3,0,0,1,True
11,left,test,8,3,4,4,1,True
11,left,test,9,1,5,5,1,True
11,left,test,10,0,7,7,1,True
11,left,test,11,6,0,4,0,True
11,left,test,12,0,0,1,0,True
11,left,test,13,1,3,3,1,True
11,left,test,14,4,1,1,1,True
11,left,test,15,4,0,0,1,True
11,left,test,16,0,1,2,0,True
11,left,test,17,1,6,6,1,True
11,left,test,18,6,7,6,0,True
11,left,test,19,5,1,1,1,True
11,left,test,20,6,6,6,1,True
11,left,test,21,2,3,2,0,True
11,left,test,22,1,4,4,1,True
11,left,test,23,3,3,3,1,True
11,left,test,24,0,2,2,1,True
11,left,test,25,2,7,7,1,True
11,left,test,26,2,1,1,1,True
11,left,test,27,5,2,2,1,True
11,left,test,28,0,4,6,0,True
11,left,test,29,3,7,7,1,True
11,left,test,30,4,2,2,1,True
11,left,test,31,1,2,2,1,True
11,left,test,32,2,2,2,1,True
11,left,test,33,3,6,7,0,True
11,left,test,34,4,7,7,1,True
11,left,test,35,6,4,7,0,True
11,left,test,36,0,3,3,1,True
11,left,test,37,2,0,0,1,True
11,left,test,38,3,5,5,1,True
11,left,test,39,1,7,7,1,True
11,left,test,40,4,3,3,1,True
11,left,test,41,1,1,1,1,True
11,left,test,42,3,1,2,0,True
11,left,test,43,2,5,4,0,True
11,left,test,44,4,5,2,0,True
11,left,test,45,6,3,2,0,True
11,left,test,46,5,5,4,0,True
11,left,test,47,5,3,3,1,True
11,left,test,48,6,1,1,1,True
11,left,test,49,1,0,1,0,True
11,left,test,50,4,4,4,1,True
11,left,test,51,2,4,5,0,True
11,left,test,52,5,4,4,1,True
11,left,test,53,6,5,4,0,True
11,left,test,54,0,6,2,0,True
11,left,test,55,6,2,3,0,True
12,left,training,0,,6,6,1,False
12,left,training,1,,1,5,0,False
12,left,training,2,,5,5,1,False
12,left,training,3,,2,0,0,False
12,left,training,4,,7,6,0,False
12,left,training,5,,4,6,0,False
12,left,training,6,,3,0,0,False
12,left,training,7,,0,4,0,False
12,left,training,8,,6,4,0,False
12,left,training,9,,0,5,0,False
12,left,training,10,,7,0,0,False
12,left,training,11,,2,2,1,False
12,left,training,12,,1,3,0,False
12,left,training,13,,3,3,1,False
12,left,training,14,,4,4,1,False
12,left,training,15,,5,5,1,False
12,left,training,16,,5,5,1,False
12,left,training,17,,0,0,1,False
12,left,training,18,,2,2,1,False
12,left,training,19,,6,6,1,False
12,left,training,20,,1,1,1,False
12,left,training,21,,3,3,1,False
12,left,training,22,,7,7,1,False
12,left,training,23,,4,4,1,False
12,left,training,24,,4,4,1,False
12,left,training,25,,5,5,1,False
12,left,training,26,,7,7,1,False
12,left,training,27,,6,6,1,False
12,left,training,28,,1,1,1,False
12,left,training,29,,0,0,1,False
12,left,training,30,,3,3,1,False
12,left,training,31,,2,2,1,False
12,left,training,32,,3,3,1,False
12,left,training,33,,4,4,1,False
12,left,training,34,,7,7,1,False
12,left,training,35,,0,0,1,False
12,left,training,36,,1,1,1,False
12,left,training,37,,5,5,1,False
12,left,training,38,,2,2,1,False
12,left,training,39,,6,6,1,False
12,left,training,40,,6,6,1,False
12,left,training,41,,3,3,1,False
12,left,training,42,,2,2,1,False
12,left,training,43,,7,7,1,False
